id,comentario,anotator1,anotator2,anotator3,label_final,links_post,account_post,pred_sem_instrucao,erro_sem_instrucao,pred_instrucao_manual,erro_instrucao_manual,pred_instrucao_automatica,erro_instrucao_automatica
661,Parabéns a garotinha do George Sorus. Uma laranjinha sendo usada pelas grandes corporações parabéns a menina usada por sua mãe e as gigantes de seu contrato.,1,1,0,1,https://www.instagram.com/p/B2xPpppAUaN/,Manuela d'Ávila,0,True,0,True,0,True
5797,Minha deputada do coração.,0,0,0,0,https://www.instagram.com/tv/B5EDfDPhjyf/,Gleisi Hoffmann,0,False,0,False,0,False
1760,Tira o nome de Jesus da boca.,0,1,1,1,https://www.instagram.com/p/B4dWN3rgBNx/,Manuela d'Ávila,1,False,1,False,1,False
1901,Joice é uma VERGONHA.,1,1,1,1,https://www.instagram.com/p/B589PRLHK_N/,Carla Zambelli,1,False,1,False,1,False
2751,Grande Merda 💩💩💩💩💩💩,1,0,1,1,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann,1,False,1,False,1,False
2804,"Faz me rir!!! Pirralha!!!! Hittler, Stalin e Gretta!!! Exemplos de Personalidades do ano dessa revista de bosta!!!! Não serve nem pra por em fundo de gaiola pros pássaros cagarem em cima!!!!",1,1,1,1,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann,1,False,1,False,1,False
1823,"Vergonha, vergonha!!",1,0,1,1,https://www.instagram.com/p/B589PRLHK_N/,Carla Zambelli,1,False,1,False,1,False
1814,Ridícula essa briguinha de vocês . Será que daria para crescer e voltar a trabalhar pelo Brasil ???????????,1,0,1,1,https://www.instagram.com/p/B589PRLHK_N/,Carla Zambelli,0,True,1,False,1,False
2415,Sujeito escroto,1,1,1,1,https://www.instagram.com/tv/B5EDfDPhjyf/,Gleisi Hoffmann,1,False,1,False,1,False
2242,Cala boca Magda 🤦‍♀️,1,1,1,1,https://www.instagram.com/p/B4TD6fRJ9yJ/,Joice Hasselmann,1,False,1,False,1,False
3231,@elshaday.morrinhos pó de merda😂😂😂,1,0,1,1,https://www.instagram.com/p/C5gMnI0rOSg/,Eduardo Bolsonaro,1,False,1,False,1,False
1828,"Briguinha feia mesmo. Deviam agregar pessoas e não fazer o contrário. Mas sabemos que qqr tentativa de colocar isso na cabeça de vocês vai ir por agua abaixo. Ate onde sabemos vocês só são diferentes do pt no nome e não estão envolvidos em corrupção, mas saiba, só isso não bastará. PSL me dececionou demais. @carla.zambelli",1,1,0,1,https://www.instagram.com/p/B589PRLHK_N/,Carla Zambelli,1,False,1,False,1,False
1520,"@lee_eid olha esse vídeo, desse vagabundo, o que a esquerda quer para nosso país!! Gostaria muito que visse, não seja enganada 😘",1,1,1,1,https://www.instagram.com/p/B42JqHMFyiu/,Eduardo Bolsonaro,1,False,0,True,0,True
5693,"Parabéns ao deputado coronel Tadeu, se fosse eu tinha feito pior",0,0,1,0,https://www.instagram.com/tv/B5EDfDPhjyf/,Gleisi Hoffmann,0,False,0,False,0,False
5200,Ja esta ultrapassando a hora de acabar com o Racismo ! Somos todos iguais perante Deus,0,0,0,0,https://www.instagram.com/p/B52f10agU7G/,Manuela d'Ávila,0,False,0,False,0,False
6156,"É fato, o assassinato de Marielle e Anderson, os cargos ocupados pelos suspeitos envolvidos, assim como, as pessoas afastadas das investigações, deixa claro que o crime organizado faz parte da estrutura do Estado do Rio de Janeiro. Parabéns a PF pela seriedade do trabalho! #judticapormarielleeanderson",0,0,0,0,https://www.instagram.com/p/C45ML5SODEv/,Manuela d'Ávila,0,False,0,False,0,False
4214,❤️👏👏👏👏👏 Não vejo a hora de te vê Presidente!!! Esse dia será épico 👏👏👏👏👏,0,0,0,0,https://www.instagram.com/p/B1_m4F5lO_d/,Fernando Haddad,0,False,0,False,0,False
4117,Não esqueça de hidratar as crianças @antoniocesar_ @soraiabcavalcante @bolgue @gutastresser @joyluix @carlorfreire,0,0,0,0,https://www.instagram.com/p/B1_m4F5lO_d/,Fernando Haddad,0,False,0,False,0,False
147,Cala essa boca sua vaca velha vai para Venezuela,1,1,1,1,https://www.instagram.com/p/B2uThqdH9xI/,Carla Zambelli,1,False,1,False,1,False
40,Nojo 🙈🙉🙊sempre assim,1,1,1,1,https://www.instagram.com/p/B2uThqdH9xI/,Carla Zambelli,0,True,1,False,0,True
4141,Ricardo Coutinho você é o cara minha expiração 🙌🙌🙌,0,0,0,0,https://www.instagram.com/p/B1_m4F5lO_d/,Fernando Haddad,0,False,0,False,0,False
1402,Devia ter vergonha em falar a palavra honra,1,1,0,1,https://www.instagram.com/p/B42JqHMFyiu/,Eduardo Bolsonaro,1,False,1,False,1,False
3369,"@marcelosousa1994 chora de que ? Ta todo mundo afundado no mesmo barco ue , em vez de ficar ai mamando ovo de político taxador dos mais pobres va procurar cobra-los.",1,0,1,1,https://www.instagram.com/p/CzZ4P7XxW2b/,Fernando Haddad,1,False,1,False,1,False
4806,Boa noite meu amigo fica com Deus de lenbarsa a meu querido amigo lula liver deus abençoe a todos vocês,0,0,0,0,https://www.instagram.com/p/B5QeyE9lNSg/,Fernando Haddad,0,False,0,False,0,False
3517,"Viva Bolsonaro! Moro Herói Nacional!! Recorde de empregos, menor taxa Selic, maior infraestrutura, privatização! Viva o Novo Brasil!!",0,0,0,0,https://www.instagram.com/p/B2uThqdH9xI/,Carla Zambelli,0,False,0,False,0,False
3282,Pq teu inelegível vai ser preso 😂😂😂😂😂 vai lá passar pano pro minto 😂😂,1,1,0,1,https://www.instagram.com/p/C4QI4HHgfJJ/,Manuela d'Ávila,1,False,1,False,1,False
1599,"Esse Feliciano é um vagabundo e charlatão que fica falando e fazendo coisas usando o nome de Deus, se dizendo ""cristão"", tenho é pena dos que elegeram um bosta desse que não acrescenta em nada à Câmara dos deputados.",1,1,1,1,https://www.instagram.com/p/B4dWN3rgBNx/,Manuela d'Ávila,1,False,1,False,1,False
5329,Chic professor!,0,0,0,0,https://www.instagram.com/p/B53DtnSlTq8/,Fernando Haddad,0,False,0,False,0,False
690,"Agora vai ser assim "" votem em quem eu indicar"" pelo amor de Deus para de frescura no toba e deixa o povo votar",1,0,1,1,https://www.instagram.com/p/C5ZLiSBPgFa/,Gleisi Hoffmann,0,True,0,True,0,True
6024,Hitler e Stálin tb já foram capa da Times por serem escolhidos personalidade do ano,0,0,0,0,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann,0,False,0,False,0,False
5575,Por isso que Lula e Dilma não tinham familiares na política.,0,0,0,0,https://www.instagram.com/p/B4TD6fRJ9yJ/,Joice Hasselmann,0,False,1,True,0,False
1077,Tudi lixo e me admiro mães levando crianças lá 😩,1,1,1,1,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila,1,False,1,False,1,False
1051,Noja comprando a inocência dessas meninas! 😠😠😠🤮🤮🤮🤮🤮🤮🤮🤮,1,1,1,1,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila,1,False,1,False,1,False
233,Cara pálida devolve o dinheiro a propina para o Brasil então,1,1,1,1,https://www.instagram.com/p/B2uThqdH9xI/,Carla Zambelli,1,False,1,False,1,False
6985,Meus @bolsonarosp fico muito feliz com o lindo trabalho de vcs em favor do Brasil 🇧🇷🇧🇷🇧🇷👏👏👏,0,0,0,0,https://www.instagram.com/p/C5rDlbTPTJq/,Eduardo Bolsonaro,0,False,0,False,0,False
3045,"Isso é crime contra a nação, e tem fdp que ainda vota nesses canalhas.",1,1,1,1,https://www.instagram.com/p/B1v5c9bJbWX/,Joice Hasselmann,1,False,1,False,1,False
2918,Deveria ser extraditado pra Cuba ou Venezuela..,1,1,1,1,https://www.instagram.com/p/B1v5c9bJbWX/,Joice Hasselmann,1,False,1,False,1,False
1391,Esse criminoso é uma aberração.,1,1,1,1,https://www.instagram.com/p/B42JqHMFyiu/,Eduardo Bolsonaro,1,False,1,False,1,False
327,Kkkkkkk condenado por caixa 2 pqp nao da uma dentro,1,1,1,1,https://www.instagram.com/p/B1ejo45l4FI/,Fernando Haddad,1,False,1,False,1,False
5104,Essa passou na fila da beleza várias vezes 😍,0,0,0,0,https://www.instagram.com/p/B52f10agU7G/,Manuela d'Ávila,0,False,0,False,0,False
2314,"A esquerda está acabada , já era",1,1,0,1,https://www.instagram.com/p/B4TD6fRJ9yJ/,Joice Hasselmann,1,False,1,False,0,True
2994,"Minha duvida hj é se eu vendo avon, se dou palestras, se cato bosta de elefante ou se jogo na mega sena.... PTzada.... tropa de ladrao",1,1,1,1,https://www.instagram.com/p/B1v5c9bJbWX/,Joice Hasselmann,1,False,1,False,1,False
5698,Muito inteligente!👏👏,0,0,0,0,https://www.instagram.com/tv/B5EDfDPhjyf/,Gleisi Hoffmann,0,False,0,False,0,False
567,O povo é culpado por eleger essas aberrações aí. Ou aprende a votar ou cifra trouxa pro resto da vida.,1,1,1,1,https://www.instagram.com/p/B1uwCHND_Z5/,Carla Zambelli,1,False,1,False,1,False
746,😂 Porisso gosto dele pq eu sou afiada igual a ele povo pela saco!,1,1,1,1,https://www.instagram.com/p/C49gDoVL70H/,Eduardo Bolsonaro,0,True,0,True,1,False
610,A globo então deveria ser presa por divulgar um monte de fake news,1,1,1,1,https://www.instagram.com/p/B1uwCHND_Z5/,Carla Zambelli,1,False,1,False,1,False
869,"Mais é muito cara de pau,sensacionalista e desinformada🤮🤮",1,1,1,1,https://www.instagram.com/p/B4I9_wdHMYk/,Carla Zambelli,1,False,1,False,1,False
3175,A insanidade mental tomou conta do Brasil. Lamentável.,1,0,1,1,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila,1,False,1,False,1,False
358,Esse peste do fala merda 😈,1,0,1,1,https://www.instagram.com/p/B1EoGt2gdnT/,Manuela d'Ávila,1,False,1,False,1,False
745,"Assisti a Globo falando mal do governo bolsonaro, e depois mudei para a Record, sbt, band , redetv, todas noticiando completamente ao contrário! 😂😂😂🤷🏻‍♀️ #globolixo",1,1,1,1,https://www.instagram.com/p/B4I9_wdHMYk/,Carla Zambelli,1,False,1,False,1,False
1778,"Rascismo, cabecario e cacar mandato🎆🎆🎆🎆",1,1,0,1,https://www.instagram.com/p/B5QeyE9lNSg/,Fernando Haddad,1,False,1,False,1,False
6059,"Projeto do George Soros, patrocinador da esquerda no mundo.",0,0,0,0,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann,0,False,0,False,0,False
2832,"Tô com meu presidente, está Maria mijona quer meter o bedelho no país dos outros, por que ela não investe toda essa força pra reflorestar o país dela, falar do país dos outros é fácil, agora tá todo mundo preocupado com o nosso verde e outras coisas mais, acho que se ela não nos encher é melhor, manda ver presidente, nós te apoiamos.",1,1,1,1,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann,1,False,1,False,0,True
3985,Como? Não pode agora fazer mais nada?🇧🇷💚💛,0,0,0,0,https://www.instagram.com/p/B1uwCHND_Z5/,Carla Zambelli,0,False,0,False,0,False
3539,É sério que estão comemorando a invasão dos nazistas????? Caramba...... Decepção!!!!!!!,0,0,0,0,https://www.instagram.com/p/B1rOH6Wlg4A/,Eduardo Bolsonaro,0,False,0,False,0,False
2381,PT quadrilha unida,1,1,1,1,https://www.instagram.com/tv/B5EDfDPhjyf/,Gleisi Hoffmann,1,False,1,False,1,False
4478,Que luxo!!! Dois amores 😍😍,0,0,0,0,https://www.instagram.com/p/B3efAGxlTKb/,Fernando Haddad,0,False,0,False,0,False
516,"Disseram que houve renovação. Que nada, quem manda são os caciques corruptos de sempre.",1,0,1,1,https://www.instagram.com/p/B1uwCHND_Z5/,Carla Zambelli,1,False,1,False,1,False
4941,"Gente, precisamos de unidade!!!!🙌🙌🙌🙌🙌🙌🙌 A Carla é importante, a Joyce é importante, todos são! Nosso objetivo deve ser trabalhar pelo Brasil🙌🙌🙌🙌🙌",0,0,0,0,https://www.instagram.com/p/B589PRLHK_N/,Carla Zambelli,0,False,0,False,0,False
680,"A grande destruição ambiental no Brasil ocorreu principalmente durante os anos que a europa nos colonizava e hj europeu vem nos dar lição de moral, isso é um grande hipocrisia. Deixando claro que votei em Haddad Nordeste13",1,0,1,1,https://www.instagram.com/p/B2xPpppAUaN/,Manuela d'Ávila,0,True,0,True,1,False
1103,"Nojo, ta passando dos limites",1,1,1,1,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila,0,True,1,False,1,False
5376,Parabéns professor e nosso presidente!👏👏👏👏❤️❤️❤️,0,0,0,0,https://www.instagram.com/p/B53DtnSlTq8/,Fernando Haddad,0,False,0,False,0,False
1550,"Essa tal pastor, que se diz deputado é muito baixo, ridículo.",1,1,1,1,https://www.instagram.com/p/B4dWN3rgBNx/,Manuela d'Ávila,1,False,1,False,1,False
638,Mais um projeto de esquerdista dominada pelo ódio.,1,1,0,1,https://www.instagram.com/p/B2xPpppAUaN/,Manuela d'Ávila,1,False,0,True,1,False
2006,Parabéns aos envolvidos! Faz arminha e grita mito.,1,0,1,1,https://www.instagram.com/p/B3PK5rOhwtV/,Gleisi Hoffmann,0,True,0,True,0,True
4264,@ledanagleoficial tem o profissionalismo de sempre. Parabéns!!,0,0,0,0,https://www.instagram.com/p/B4K2nvnF3cE/,Eduardo Bolsonaro,0,False,0,False,0,False
1591,Os celulares dessas pessoas devem de terminar tudo com 666. Só a serviço da besta. Volta Jesus!,1,1,1,1,https://www.instagram.com/p/B4dWN3rgBNx/,Manuela d'Ávila,1,False,1,False,1,False
5436,Bolsonaro 2022💚💙👉,0,0,0,0,https://www.instagram.com/p/B3PK5rOhwtV/,Gleisi Hoffmann,0,False,0,False,0,False
6499,Nosso presidente é jair Bolsonaro. Mito.,0,0,0,0,https://www.instagram.com/p/C4J-1kor5gc/,Eduardo Bolsonaro,0,False,0,False,0,False
2762,Essa guria e uma babaca 😈😈😈,1,1,1,1,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann,1,False,1,False,1,False
4003,kkkkkkkkkk muito comovente,0,0,0,0,https://www.instagram.com/p/B2xPpppAUaN/,Manuela d'Ávila,0,False,0,False,0,False
3820,"@manueladavila lembra da multidão pra ver Cristina na CLACSO? Lembra da tristeza do povo nas ruas, e da energia linda dentro do Fórum?! Esperança Manuela! E ela está se concretizando na Argentina, o que nos dará mais força pra nossa esperança se incendiar! Avante governos progressistas da América do Sul 💪🏽🙌🏼👏🏼",0,0,0,0,https://www.instagram.com/p/B1EoGt2gdnT/,Manuela d'Ávila,0,False,0,False,0,False
370,Que besteira!!! Só podia vir de uma boca insana...,1,1,1,1,https://www.instagram.com/p/B1EoGt2gdnT/,Manuela d'Ávila,1,False,1,False,1,False
256,"Vai cuidar do seu quintal, que o nosso a gente cuida,,corrupta😤",1,1,1,1,https://www.instagram.com/p/B2uThqdH9xI/,Carla Zambelli,1,False,1,False,1,False
840,Kkkkkkkkk GloboLixo ja virou chacota!,1,1,1,1,https://www.instagram.com/p/B4I9_wdHMYk/,Carla Zambelli,1,False,1,False,1,False
3419,@joell2553 porra velho a sua tá dando pra outro e trocando sua geriátrica 😂😂😂😂,1,1,1,1,https://www.instagram.com/p/C5ZV9mMucGn,Joice Hasselmann,1,False,1,False,1,False
3491,Um moleque este filho do Bolsonaro @bolsonarosp sem cárter e moral pra falar do nosso país,1,1,1,1,https://www.instagram.com/p/C0d-JK4r7E0/,Eduardo Bolsonaro,1,False,1,False,1,False
2984,Traidores da pátria. Culpado do os imbecis que mandam essa gente pra Brasília 😱,1,1,1,1,https://www.instagram.com/p/B1v5c9bJbWX/,Joice Hasselmann,1,False,1,False,1,False
495,Ainda bem que do PT e do Lula Ladrao só falamos a verdade.,1,1,1,1,https://www.instagram.com/p/B1uwCHND_Z5/,Carla Zambelli,0,True,0,True,0,True
4718,Estamos juntos nessa luta 👏👏👏👏🇧🇷🇧🇷,0,0,0,0,https://www.instagram.com/p/B42JqHMFyiu/,Eduardo Bolsonaro,0,False,0,False,0,False
518,"Presidente serve pra PORRA nenhuma, so pra tomar pau da imprensa, pq na hora de fazer algo so toma na cabeca",0,1,1,1,https://www.instagram.com/p/B1uwCHND_Z5/,Carla Zambelli,1,False,1,False,1,False
2946,São os canalhas de SEMPRE,1,1,1,1,https://www.instagram.com/p/B1v5c9bJbWX/,Joice Hasselmann,1,False,1,False,1,False
1604,Esse é abaixo de estatura e de caráter,1,1,1,1,https://www.instagram.com/p/B4dWN3rgBNx/,Manuela d'Ávila,1,False,1,False,1,False
1553,"CAPIROTO cansado de derrotas resolveu atacar fantasiado na pele de ""líderes religiosos"", infiltrado em Igrejas frequentadas por gente de fé e do bem, em sua maioria. Vejam quanta pregação de ódio, ira, maldades, luxúria e apego ao dinheiro (só falam em dinheiro!) sai da boca dessa gente. E agora temos o CAPETA ELETRÔNICO por meio do rádio, da TV, do Twitter, do Facebook, do Instagram, do WhatsApp, Fake News! Belzebu, Lúcifer e Leviatã são amadores perto deles!",1,1,1,1,https://www.instagram.com/p/B4dWN3rgBNx/,Manuela d'Ávila,1,False,1,False,1,False
2766,Você está contra o governo ? Não to entendendo mais seu posicionamento . Essa menina ridícula acusa sem dar soluções . Está sendo financiada por pessoas com muitos interesses. Fica ligada,1,1,1,1,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann,1,False,1,False,1,False
3834,Aqui no Brasil e nos EUA não será diferente hahaha 👏👏👏,0,0,0,0,https://www.instagram.com/p/B1EoGt2gdnT/,Manuela d'Ávila,0,False,0,False,0,False
5853,Tem dinheiro... responde em liberdade 😡 lamentável,0,0,1,0,https://www.instagram.com/p/B5TOC02JF6X/,Joice Hasselmann,1,True,0,False,1,True
4832,Grande Homem sábio herói,0,0,0,0,https://www.instagram.com/p/B5QeyE9lNSg/,Fernando Haddad,0,False,0,False,0,False
5303,Mérito seu!👏👏🙌,0,0,0,0,https://www.instagram.com/p/B53DtnSlTq8/,Fernando Haddad,0,False,0,False,0,False
3504,A Dilma chilena 🤢🤢🤢🤮🤮,0,0,0,0,https://www.instagram.com/p/B2uThqdH9xI/,Carla Zambelli,1,True,1,True,1,True
3729,E seu posicionamento sobre a Amazônia?,0,0,0,0,https://www.instagram.com/p/B1ejo45l4FI/,Fernando Haddad,0,False,0,False,0,False
2840,Tem mtas outras pessoas q realmente merecem destaque!!! menos essa tal de Greta🙄,0,1,1,1,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann,0,True,0,True,0,True
4434,"Eita dupla boa,nesses dois eu acredito",0,0,0,0,https://www.instagram.com/p/B3efAGxlTKb/,Fernando Haddad,0,False,0,False,0,False
1065,Deveriam deixar de besteiras.,0,1,1,1,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila,1,False,1,False,1,False
1504,Bradileiros acordem contra os comunistas,1,1,1,1,https://www.instagram.com/p/B42JqHMFyiu/,Eduardo Bolsonaro,1,False,1,False,1,False
1568,"Aqui na Bahia se chama ""CRENTE DO CU QUENTE""",1,1,1,1,https://www.instagram.com/p/B4dWN3rgBNx/,Manuela d'Ávila,1,False,1,False,1,False
2484,Lula na cadeia já !!!,1,1,1,1,https://www.instagram.com/p/B5TOC02JF6X/,Joice Hasselmann,1,False,0,True,0,True
1073,"tem gente que acha normal , este velho virou um pedofilo na tv aberta, e tem gente que acha engraçado",1,1,1,1,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila,1,False,1,False,1,False
944,"Gente já passou da hora de tirar esse bagageiro do ar! Isso não é velhice, isso chama-se falta de respeito! E isso país acham graça dessas besteiras!",1,1,1,1,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila,1,False,1,False,1,False
4668,"Se puderem me ajudar meu sonho é ocupar ano que vêem uma das cadeiras, na câmera dos vereadores de São Paulo, quero sair candidato pelo Aliança pelo Brasil, e creio que vamos conseguir chegar neste objetivo, me chamo Cícero Silva, sou gestor de uma pequena imobiliária que fica na Avenida Yervant Kissajikian, 2.763 - Americanópolis, creio que irei conseguir em nome de Jesus me ajudem meus amigos, e Eduardo.... Um forte abraço de seu amigo patriota",0,0,0,0,https://www.instagram.com/p/B42JqHMFyiu/,Eduardo Bolsonaro,0,False,0,False,0,False
4157,Torcendo por vcs e esperança em um Brasil nos trilhos novamente 🙏🏻,0,0,0,0,https://www.instagram.com/p/B1_m4F5lO_d/,Fernando Haddad,0,False,0,False,0,False
6298,"@enildes_sl , agradeço imensamente por todo apoio e carinho dado. Contem sempre comigo! Beijos💚💛",0,0,0,0,https://www.instagram.com/p/C5gu6hzuUyx/,Carla Zambelli,0,False,0,False,0,False
2644,"Essa menina não passa de massa de manobra, mas a esquerda adora um “ídolo” cabeça de vento.",1,1,1,1,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann,1,False,1,False,0,True
301,"Que coisa linda a gente não conhecia, ISSO Políticos LADROES NEM IMAGINAVAM QUE; EXISTIAM TANTOS, PORQUE ???, sabia se um entrasse alguém do exercito deu no que deu, tirar verbas de Vagabundos ,;PARA SOBRAR PARA O BRASIL, E TEM MULAS QUE AINDA FALAM EM ESQUERDA MEU DEUS AS BURRiCES ESTÃO VENDO A REALIDADE E NÃO ACEITAM , CRIMES INVADINDO OS RESPONSÁVEIS PELO BRASIL, ATÉ ISSO ACORDARAM , NINGUÉM QUE VIROU P ESQUERDA FINGIRAM EM NAIO ENTENDER , BANDIDOS AGINDO JUNTOS COM 0S BANDIDOS DA ESQUERDA E PCC VIU COM QUEM ESSAS MULAS QUETEM QUE FOCAM NO BRASIL????",1,1,1,1,https://www.instagram.com/p/B1rOH6Wlg4A/,Eduardo Bolsonaro,1,False,1,False,1,False
4468,Que baita dupla!! 😍😍,0,0,0,0,https://www.instagram.com/p/B3efAGxlTKb/,Fernando Haddad,0,False,0,False,0,False
6200,"Lamento seu Jair, o amor venceu",0,0,0,0,https://www.instagram.com/p/C114G1zNdjW/,Fernando Haddad,0,False,0,False,0,False
5877,"Q Lula pensa, q é Deus?",0,0,0,0,https://www.instagram.com/p/B5TOC02JF6X/,Joice Hasselmann,0,False,0,False,0,False
6976,Reestruturação da Carreira dos técnicos administrativos em educação das universidades federais!!!,0,0,0,0,https://www.instagram.com/p/C4GSKkBrziS/,Fernando Haddad,0,False,0,False,0,False
5844,Perfeita! Seja firme e forte minha querida. Pq muitos são fracos e inertes diante de um absurdo. 👏💗,0,0,0,0,https://www.instagram.com/tv/B5EDfDPhjyf/,Gleisi Hoffmann,0,False,0,False,0,False
3449,Povo burro,1,1,1,1,https://www.instagram.com/p/Ct1XjosLklB,Fernando Haddad,1,False,1,False,1,False
1904,#forabolsonaro corrupto canalha,1,1,1,1,https://www.instagram.com/p/B589PRLHK_N/,Carla Zambelli,1,False,1,False,1,False
6408,"Concordo com Bolsonaro, onde já se viu!",0,0,0,0,https://www.instagram.com/p/C49gDoVL70H/,Eduardo Bolsonaro,0,False,0,False,0,False
2777,Esquerdista @joicehasselmannoficial deixa de propagar merda e vai trabalhar pq nunca mais vc se elege!! Todos com @jairmessiasbolsonaro 🇧🇷👉🏻😎,1,1,1,1,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann,1,False,1,False,1,False
494,"Na próxima eleição o PT vai ser extinto então, vive de mentiras.",1,1,1,1,https://www.instagram.com/p/B1uwCHND_Z5/,Carla Zambelli,1,False,1,False,1,False
63,"Enquanto a Bachelet comia toco do PT, estava caladinha.",1,1,1,1,https://www.instagram.com/p/B2uThqdH9xI/,Carla Zambelli,1,False,1,False,1,False
5528,"Esses filhos foram criados dessa maneira, falando o que pensam. Esquecem que estão no comando de uma grande nação. Precisam todos eles pensar melhor antes de falar.",0,0,0,0,https://www.instagram.com/p/B4TD6fRJ9yJ/,Joice Hasselmann,0,False,0,False,0,False
3735,Esse vídeo foi animal! Sempre muito bom ver gente inteligente conversando!,0,0,0,0,https://www.instagram.com/p/B1ejo45l4FI/,Fernando Haddad,0,False,0,False,0,False
471,Não consigo intender a força que estes demônios tem. Tá na hora de botar estes lixos pra fora,1,1,1,1,https://www.instagram.com/p/B1uwCHND_Z5/,Carla Zambelli,1,False,1,False,1,False
5364,👏👏😍 tu é o cara! Te amo professor lindão!!! 💙,0,0,0,0,https://www.instagram.com/p/B53DtnSlTq8/,Fernando Haddad,0,False,0,False,0,False
6861,Homem de reputação ilibada e saber jurídico.👏👏👏👏👏,0,0,0,0,https://www.instagram.com/p/Cs9puu5gjnW/,Joice Hasselmann,0,False,0,False,0,False
397,Esse meliante só fala bosta.,1,0,1,1,https://www.instagram.com/p/B1EoGt2gdnT/,Manuela d'Ávila,1,False,1,False,1,False
6506,É muita gente que gosta de Bolsonaro,0,0,0,0,https://www.instagram.com/p/C4J-1kor5gc/,Eduardo Bolsonaro,0,False,0,False,0,False
2347,"Triste isso....força e acabem com esse racista por falta de decoro, por violência e racismo declarado",1,0,1,1,https://www.instagram.com/tv/B5EDfDPhjyf/,Gleisi Hoffmann,1,False,1,False,1,False
3370,Desenrola IDEIA ROUBADA DO CIRO GOMES KKKK,1,1,0,1,https://www.instagram.com/p/CzZ4P7XxW2b/,Fernando Haddad,1,False,1,False,1,False
1428,Recuperar o país???? Logo ele que o detonou?!!! Anti Cristo!!!,1,1,1,1,https://www.instagram.com/p/B42JqHMFyiu/,Eduardo Bolsonaro,1,False,1,False,1,False
499,FORA CONGRESSO. LIXO,1,1,1,1,https://www.instagram.com/p/B1uwCHND_Z5/,Carla Zambelli,0,True,1,False,0,True
6708,...Lugar de Mulher é na Política.👏👏😍,0,0,0,0,https://www.instagram.com/p/C4-lEANRpai/,Gleisi Hoffmann,0,False,0,False,0,False
5169,"Mas ainda queremos ser mulheres, e q mulher não quer ser bonita? A luta do feminismo não devia excluir a feminilidade. Sou feminista mas sou feminina. Um não exclui o outro. Parabéns a vencedora , nos mulheres negras merecemos mesmo .",0,0,0,0,https://www.instagram.com/p/B52f10agU7G/,Manuela d'Ávila,0,False,0,False,0,False
1948,"@bolsonarosp o lixo ,verme ,podre ,câncer ,azar ,ser das trevas ,da morte ,encosto ,infeliz ,infernal do noblat sempre fala no blog dele tic ,tac sobre a chata da Marielle !envolvendo vocês",1,1,1,1,https://www.instagram.com/p/B6Ees1JF2La/,Eduardo Bolsonaro,1,False,1,False,1,False
2881,BOLSONARO E UM BANDIDO NÃO SEI QUE ESTA FAZENDO ESSES POLITICO QUE NÃO CAÇA ESSE TORTURADOR E CONDENA ELE POR CRIMINOSO DE GUERRA.,1,1,1,1,https://www.instagram.com/tv/B09BRCjB_gV/,Gleisi Hoffmann,1,False,1,False,1,False
6434,"@ricardo_eleuterio30 desistir nunca. Mais é revigorante ver pessoas com o mesmo sentimento, como vc.",0,0,0,0,https://www.instagram.com/p/C4xe8v1L1WE/,Eduardo Bolsonaro,0,False,0,False,0,False
1092,"Imundo, cadê o presidente de merda pra falar q tá errado?? Vai tomar no cu mano eu fico revoltada com vcs, com a sociedade q votou em bosta, em um saco de bosta",1,1,1,1,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila,1,False,1,False,1,False
2225,"Eu não entendo como insensata não: eu entendo como um alerta que foi dado aos esquerdistas que estão achando que podem fazer a baderna que está acontecendo no Chile. Pois é Janaína, o AI-5 é para essas ocasiões. Os comunistas baderneiros ficam avisados.",1,1,1,1,https://www.instagram.com/p/B4TD6fRJ9yJ/,Joice Hasselmann,1,False,1,False,1,False
1392,"Temos que calar a boca deste idiota, sai fora idiota vc tá procurando e vai achar.",1,1,1,1,https://www.instagram.com/p/B42JqHMFyiu/,Eduardo Bolsonaro,1,False,1,False,1,False
685,"Combate ao crime só é risco, quando o PAÍS é comunista. O BRASIL não tem vez para o comunismo senhora. VAI TRABALHAR SENHORA !",1,1,0,1,https://www.instagram.com/p/Cy56zeNLzPE/,Fernando Haddad,1,False,1,False,1,False
5447,É o mito dos trabalhador,0,0,0,0,https://www.instagram.com/p/B3PK5rOhwtV/,Gleisi Hoffmann,1,True,1,True,1,True
